seq_no,inside_temp,Outside_temp,outside_RH,Radiation_intensity,Rail_Heating,AHU_Cooling,Fan_speed,inlet_vent_position
2562,25.8,29.2,79,69.4,0,-7.75,714.8,0
2563,25.3,29,80,48,0,-7,693,0
2564,24.8,28.6,81,31.5,0,-7,670.3,0
2565,24.4,28.3,83,19.4,0,-7,660,0
2566,24.1,28.3,82,11.6,0,-6.75,638,0
2567,23.7,28.3,82,6.9,0,-6.5,616.3,0
2568,23.4,28.1,83,4.4,0,-6,604.8,0
2569,23.2,27.9,85,2.6,0,-6,583.3,0
2570,23,28,84,1.6,0,-6,560.5,0
2571,22.8,27.9,85,1,0,-5.5,550,0
2572,22.5,27.5,87,0.6,0,-5.25,528,0
2573,22.4,27.2,87,0.4,0,-5.25,506,0
2574,22.2,27.2,87,0.2,0,-5.25,495,0
2575,22.1,27.3,87,0.1,0,-5.25,473,0
2576,21.9,27.2,87,0.1,0,-5,462,0
2577,21.8,27.1,87,0.1,0,-4.75,440,0
2578,21.7,27.2,87,0,0,-4.25,418,0
2579,21.5,27.2,86,0,0,-4.25,407,0
2580,21.4,27.2,86,0,0,-4.25,385,0
2581,21.3,26.7,88,0,0,-4.25,363,0
2582,21.2,26.1,92,0,0,-4.25,352,0
2583,21.2,26.5,88,0,0,-4.25,330,0
2584,21.1,26.5,88,0,0,-4,330,0
2585,21.1,26.4,88,0,0,-4,330,0
2586,21,26.3,88,0,0,-4,330.3,0
2587,20.9,26.3,89,0,0,-4,324.5,0
2588,20.8,26.2,89,0,0,-4,321.8,0
2589,20.8,26.4,87,0,0,-4,319,0
2590,20.7,26.1,89,0,0,-4,319,0
2591,20.6,26,91,0,0,-4,313.5,0
2592,20.5,25.6,94,0,0,-3.75,308,0
2593,20.3,25.3,94,0,0,-3.75,440,0
2594,20.3,25.5,90,0,0,-3.75,319,0
2595,20.2,25.4,92,0,0,-3.75,316.3,0
2596,20.1,25,94,0,0,-3.5,310.8,0
2597,20,24.7,94,0,0.25,-3.25,302.5,0
2598,20,24.5,95,0,0,-3.25,297,0
2599,19.9,24.5,96,0,0.5,-3.25,294.5,0
2600,19.8,24,94,0,0.25,-3.5,288.8,0
2601,19.8,24.2,94,0,0.25,-3.5,280.5,0
2602,19.7,24.5,92,0,0.25,-3,280.5,0
2603,19.7,24.4,94,0,1,-2.5,272.3,0
2604,19.7,24.4,93,0,4.25,-2.25,308,0
2605,19.9,24.5,92,0,4.5,-1.25,266.8,0
2606,20.2,24.3,92,0,4,-1.75,269.5,0
2607,20.4,24.2,93,0,1.75,-2,269.5,0
2608,20.5,24.1,93,0,2.5,-1.75,306,0
2609,20.7,23.8,94,0,5.75,-1.75,346.5,0
2610,20.8,23.8,94,0,4.75,-1.75,343.8,0
2611,21,23.7,94,0,3.75,-1.5,343.8,0
2612,21.1,23.6,94,0,3.25,-1.5,346.5,0
2613,21.2,23.6,94,0,3,-2,346.5,0
2614,21.3,23.5,94,0,2.75,-2,346.5,0
2615,21.4,23.6,92,0,2.75,-2.5,346.5,0
2616,21.4,23.4,92,0,2.25,-2.75,325.3,0
2617,21.4,23.3,93,0,2.25,-2.25,313.5,0
2618,21.5,23.4,93,0,2.25,-2.25,310.8,0
2619,21.5,23.3,94,0,2.25,-2.25,313.5,0
2620,21.5,23.1,95,0,3,-2.25,310.8,0
2621,21.6,23.2,95,0,3.25,-2.5,349.3,0
2622,21.7,23.8,93,0,3.25,-2.5,349.3,0
2623,21.7,23.7,94,0,3,-0.75,349.3,0
2624,22.1,23.5,95,0,3.5,0,387.8,0
2625,22.3,23.7,93,0,3,0,396.5,0
2626,22.6,23.3,95,0,3,0,396,0
2627,22.4,23.2,95,0,3.75,0,404.3,0
2628,22.5,23.4,93,0.1,3.5,0,418,0
2629,22.7,23.9,91,1.3,2.75,0,440,0
2630,23.1,24,93,5.1,3,0,525.3,20.3
2631,23.3,23.8,94,14.5,3.25,0,594,22.7
2632,23.5,23.8,94,29.2,3,0,616,27.5
2633,23.8,23.8,93,48.6,3,0,649.3,33.3
2634,24.2,23.9,91,72,0.5,0,682,51.2
2635,24.5,24.3,92,98.5,0.25,0,712.5,54.3
2636,24.9,24.9,90,126.1,0.25,0,737,71.8
2637,25.3,25.5,88,152.5,0,0,770.3,78.1
2638,25.7,25.9,85,184.5,0,0,802.8,84.7
2639,25.9,26.7,80,218.3,0,0,824.8,96
2640,26.1,27.5,79,247.4,0,0,858.3,96.3
2641,26.4,27.8,76,284.9,0,0,880,96.3
2642,26.7,28.2,74,320.5,0,0,880,98.9
2643,27,28.7,75,355.3,0,0,880,99.5
2644,27.1,28.8,73,391.1,0,0,880,100
2645,27.3,28.5,76,424.7,0,0,880,100
2646,27.6,28.7,74,461,0,0,880,100
2647,28,28.7,73,497.5,0,0,880,100
2648,28.6,29,72,534.8,0,0,880,100
2649,28.8,29.1,71,569.6,0,0,880,100
2650,29.3,29.6,68,599.2,0,0,880,100
2651,29.6,29.6,71,631.5,0,0,880,100
2652,29.9,30,68,658.9,0,0,880.3,100
2653,30.2,30.3,67,687.7,0,0,880,100
2654,30.3,30.5,66,716,0,0,880,100
2655,30.6,30.4,69,740.3,0,0,880,100
2656,30.9,30.9,66,764.9,0,0,880,100
2657,30.3,31.3,64,788.9,0,0,880.3,100
2658,30.4,31.4,66,810,0,0,880.3,100
2659,30.3,32.1,64,829.2,0,0,879.8,100
2660,30.6,32.1,63,847.6,0,0,880,100
2661,30.8,32,65,864.7,0,0,880,100
2662,31,32.3,62,881.3,0,0,880,100
2663,31.1,32.5,62,895.2,0,0,879.8,100
2664,31.4,32.9,61,907.8,0,0,880,100
2665,31.5,33.6,61,912.9,0,-0.75,880,100
2666,31.3,33.6,59,918.4,0,-5.5,880,100
2667,31,34.1,58,922,0,-4.25,880,100
2668,31,34.2,57,923,0,-4.75,880.3,100
2669,30.9,35.6,53,923,0,-5,880,100
2670,31,34.5,57,921.8,0,-5,880.3,100
2671,31,35,55,924.7,0,-5,880,100
2672,31,34.9,55,922.6,0,-4.75,880,100
2673,31.2,34.9,55,919.5,0,-5,880,100
2674,31,35.1,53,916.3,0,-5,880,100
2675,31,34.5,54,909.5,0,-4.75,880,100
2676,30.9,34.2,55,902.2,0,-4.75,880,100
2677,30.7,35.1,52,892.5,0,-4.75,879.8,100
2678,30.9,34.3,55,881.7,0,-4.5,880,100
2679,30.8,35.6,52,870.5,0,-4.5,880.3,100
2680,30.9,34.2,56,855.9,0,-4.25,880,100
2681,30.6,35.5,52,839.9,0,-4.25,880,100
2682,30.9,34.5,57,821.1,0,-4.75,880,100
2683,30.6,35.5,53,801.7,0,-4.75,879.8,100
2684,30.6,35.3,53,776.2,0,-4.25,880,100
2685,30.4,35.6,53,750.9,0,-4.5,880,100
2686,30.3,35.8,54,723.7,0,-4.25,880,100
2687,31.1,35.2,56,697.5,0,-4.5,880,100
2688,30.9,34.6,53,667.6,0,-4.5,879.8,100
2689,30.7,34.9,56,636.8,0,-4.5,880,100
2690,30.6,34.2,59,607.4,0,-5.25,874.8,100
2691,30.6,34.5,58,565.9,0,-6,858,100
2692,30.5,33.7,62,534,0,-6,798,100
2693,30.4,33.5,62,499.1,0,-6.25,770.3,100
2694,30.1,33,62,462.1,0,-6.75,769.8,100
2695,29.8,32.8,65,418.3,0,-7.25,770.3,100
2696,29.4,32.6,66,383.8,0,-7.25,769.8,100
2697,29,31.9,66,348.8,0,-7.25,769.8,100
2698,28.6,31.4,70,308.6,0,-7.5,770.3,100
2699,28.2,31.1,70,274.2,0,-7.75,770,100
2700,27.8,30.8,70,247,0,-7.5,770,100
2701,27.4,30.4,74,217.4,0,-7.75,769.5,100
2702,27.1,30,75,185.9,0,-7.75,770,99.8
2703,26.7,29.7,73,158.5,0,-7.75,770,0
2704,26.4,29.8,72,128.6,0,-7.75,748,0
2705,26.1,29.3,76,98.6,0,-7.75,726,0
2706,25.6,29.1,76,69.1,0,-7.25,715,0
2707,25.1,28.8,79,47.4,0,-7,693,0
2708,24.6,28.6,79,30.9,0,-6.5,671,0
2709,24.3,28.3,79,19,0,-6.5,660.3,0
2710,23.9,27.9,81,11.4,0,-6.5,638,0
2711,23.6,27.5,83,7.2,0,-6,616,0
2712,23.3,27.2,83,4.5,0,-6,605.3,0
2713,23.1,27.3,83,2.7,0,-6,583,0
2714,22.9,27.1,84,1.6,0,-6,561,0
2715,22.7,27,84,1,0,-5.75,550,0
2716,22.5,27.2,83,0.6,0,-5.75,528,0
2717,22.3,27,84,0.3,0,-5.5,506,0
2718,22.1,27.1,82,0.2,0,-5.5,495,0
2719,21.9,27,82,0.1,0,-5.5,473,0
2720,21.8,26.7,85,0.1,0,-4.25,451,0
2721,21.6,26.8,84,0.1,0,-4.25,440,0
2722,21.5,26.5,86,0.1,0,-4.25,418,0
2723,21.4,26.4,87,0,0,-4,396,0
2724,21.3,26.4,87,0,0,-4,385,0
2725,21.2,25.9,89,0,0,-4,363,0
2726,21.1,26.5,86,0,0,-3.75,341,0
2727,21.1,26.6,86,0,0,-3.75,330,0
2728,21,26.1,89,0,0,-3.75,330,0
2729,20.9,25.9,90,0,0,-3.75,327.5,0
2730,20.8,25.7,90,0,0,-3.75,319,0
2731,20.8,25.7,91,0,0,-3.75,319,0
2732,20.7,25.7,91,0,0,-3.75,319,0
2733,20.6,25.3,93,0,0,-3.5,316.3,0
2734,20.6,25.2,93,0,0,-3.5,316.3,0
2735,20.5,24.9,94,0,0,-3.5,308,0
2736,20.4,25.1,94,0,0,-3.5,308,0
2737,20.3,24.9,94,0,0,-3,440,0
2738,20.3,25.7,91,0,0,-3,319,0
2739,20.2,25.7,90,0,0,-3,319,0
2740,20.2,25.5,92,0,0,-3,310.8,0
2741,20.1,25.5,92,0,0,-2.75,305.3,0
2742,20.1,24.6,94,0,0.25,-2.5,302.5,0
2743,20,24.7,95,0,0.5,-2.5,294.3,0
2744,19.9,24.6,95,0,-0.25,-2.25,288.8,0
2745,19.8,24.3,96,0,0,-2.5,286,0
2746,19.8,24.2,96,0,0.25,-2.5,313.5,0
2747,19.7,23.9,97,0,0.25,-2.5,310.8,0
2748,19.7,23.8,98,0,3,-1.5,308,0
2749,19.7,24,98,0,5.75,-0.75,305.3,0
2750,20,23.5,98,0,4.25,-2.25,310.8,0
2751,20.2,23.6,98,0,2,-2.25,310.8,0
2752,20.4,23.6,98,0,1.75,-1.75,305.3,0
2753,20.6,23.3,98,0,5.75,-1.25,346.5,0
2754,20.8,23.3,98,0,4.5,-1.5,346.5,0
2755,21,23.5,99,0,2.75,-2,310.8,0
2756,21.1,23.3,99,0,2.5,-1.75,349.3,0
2757,21.2,23.5,99,0,2.25,-2,349.3,0
2758,21.2,23,99,0,2.25,-2.25,349.3,0
2759,21.2,22.9,99,0,2.75,-2.5,346.3,0
2760,21.2,23.1,99,0,3,-1.5,308,0
2761,21.3,23,99,0,3.25,-1.75,308,0
2762,21.3,23.1,99,0,3.25,-2,310.8,0
2763,21.4,22.5,99,0,3.75,-2,313.5,0
2764,21.4,22.7,100,0,3.25,-2,313.5,0
2765,21.5,23,100,0,2.75,-1.5,316.3,0
2766,21.6,23.1,100,0,2.75,-1.5,319.3,0
2767,21.6,23.1,100,0,3.25,-1.25,388.8,0
2768,21.8,22.8,100,0,3.25,0,393.3,0
2769,22,23,100,0,3.5,0,393.3,0
2770,21.9,22.8,100,0,3.5,0,396,0
2771,22,22.7,100,0,3,0,404.3,0
2772,22.1,22.7,100,0.2,2.75,0,412.5,0
2773,22.2,22.3,100,1.6,3.5,0,434.5,0
2774,22.4,22.3,100,5,3.5,0,528,7.9
2775,22.7,22.4,100,13.2,3.25,0,594,12.6
2776,23,22.6,100,20.8,3,0,627,18.4
2777,23.5,22.9,100,33.7,3,0,649,27.5
2778,24,23,100,63.7,1,0,682,36.9
2779,24.6,23,100,90.8,0.5,0,704,50.4
2780,25,23.3,100,122,0.5,0,737,61.2
2781,25.3,23.7,100,149.6,0,0,770.3,75.8
2782,25.1,24,100,129.5,0,0,792.3,64.3
2783,25.3,24.2,98,136.8,0,0,825,75
2784,26.1,24.9,96,188.6,0,0,858,87
2785,26.2,25.3,92,203.4,0,0,880,98
2786,26.4,25.4,93,249.6,0,0,880,100
2787,27.3,25.6,92,352,0,0,880,100
2788,27.6,26,91,401.5,0,0,880.3,100
2789,27.1,26,92,375.6,0,0,880,100
2790,27.9,26.4,88,444.8,0,0,879.5,100
2791,28.5,26.8,88,497.9,0,0,880,100
2792,28.8,27,86,545.6,0,0,880,100
2793,29.2,27.3,83,586.6,0,0,880,100
2794,29.6,27.6,83,620.9,0,0,880,100
2795,29.9,27.8,83,644.2,0,0,879.8,100
2796,30.1,28,81,669.6,0,0,880,100
2797,30.4,28.2,81,695.8,0,0,880.3,100
2798,30.4,28.9,81,720.7,0,0,880.3,100
2799,30,29.1,79,742.1,0,0,880.3,100
2800,30.1,30,76,763.2,0,0,879.8,100
2801,30.2,29.7,75,783.8,0,0,880,100
2802,30.5,30.2,75,803.1,0,0,879.8,100
2803,30.7,30.6,73,822,0,0,880.3,100
2804,30.9,30.1,75,843.3,0,0,880.3,100
2805,31.1,30.9,72,864,0,0,879.8,100
2806,31.2,31.1,71,880.8,0,0,880,100
2807,31.4,31.1,71,892.5,0,0,879.8,100
2808,31.4,32,68,905,0,0,880,100
2809,31.6,32,69,915.8,0,-0.5,879.8,100
2810,31.4,32.7,67,923,0,-5.25,880.3,100
2811,31.3,31.9,68,927.8,0,-4.5,880.3,100
2812,31.4,32.4,67,932.9,0,-5.5,880,100
2813,31.5,32.3,68,931.8,0,-5.5,880,100
2814,31.6,33,66,939,0,-5,880,100
2815,31.6,33.2,65,937.2,0,-4.75,880,100
2816,31.5,33.3,64,933.9,0,-4.5,880.3,100
2817,31.5,33.6,62,929,0,-4.5,880,100
2818,31.4,33.6,56,926.5,0,-4.25,880,100
2819,30.8,34,54,919.8,0,-4.25,880,100
2820,30.8,34,54,909.8,0,-4.25,880.3,100
2821,30.8,34,55,902.4,0,-4.5,880,100
2822,30.9,34.1,57,891.5,0,-4.25,880,100
2823,30.7,34.1,55,878.8,0,-4.25,880,100
2824,30.5,34.8,55,849.3,0,-4.5,879.8,100
2825,30.6,33.7,57,829.4,0,-4.5,879.8,100
2826,30.5,33.8,54,802.4,0,-4.25,879.8,100
2827,30.4,34.2,55,794.5,0,-4.25,879.8,100
2828,29.5,34.3,56,697,0,-4.25,879.8,100
2829,29.9,34.2,59,620.4,0,-4.25,880,100
2830,30.5,34.2,55,605.4,0,-4.25,880,100
2831,31,34.1,56,626.7,0,-4.25,879.8,100
2832,31,33.7,62,632.5,0,-4.25,879.8,100
2833,30.9,33.9,61,621.2,0,-4.25,880.3,100
2834,30.8,34.4,57,608.4,0,-5,872,100
2835,30.4,34.1,60,572.9,0,-5.5,844,100
2836,29.6,33.3,63,479.3,0,-6.25,838.3,100
2837,30.3,33.3,62,468.7,0,-5.75,770.3,100
2838,30.2,33.3,65,450.6,0,-6.75,770.5,100
2839,30,32.7,64,414.2,0,-7.75,769.8,100
2840,29.7,32.8,66,380.7,0,-7.5,770,100
2841,29.4,32.3,66,338.8,0,-7.5,770,100
2842,29,32.3,70,319.1,0,-7.5,769.8,100
2843,28.8,31.9,70,295.1,0,-7.75,770.3,100
2844,28.4,31.5,72,265.3,0,-7.75,770,100
2845,27.9,31.1,75,225.2,0,-8.25,770.3,100
2846,27.6,30.7,77,191.3,0,-8.5,769.5,100
2847,27.3,30.3,79,158.2,0,-8,758.3,0
2848,26.9,29.8,80,128.2,0,-7.75,748,0
2849,26.4,29.4,83,92.1,0,-7.75,726,0
2850,25.9,29,83,63.5,0,-7.5,704,0
2851,25.4,28.6,84,44.5,0,-7,693,0
2852,24.9,28.2,86,28.5,0,-6.75,671,0
2853,24.5,28,85,17.3,0,-6.75,649,0
2854,24.1,28,84,10.3,0,-6.5,638,0
2855,23.8,28.1,85,6.2,0,-5.75,616,0
2856,23.5,28,85,3.7,0,-5.75,594,0
2857,23.3,28,85,2.2,0,-5.5,583,0
2858,23,28,85,1.3,0,-5.5,561,0
2859,22.8,27.9,85,0.8,0,-5.5,539,0
2860,22.6,27.5,87,0.5,0,-5.5,528,0
2861,22.4,27,89,0.4,0,-5.5,506,0
2862,22.3,27,89,0.2,0,-5.5,495,0
2863,22.1,27.2,87,0.1,0,-5.25,473,0
2864,22,27.3,87,0.1,0,-5.25,451,0
2865,21.9,27.1,87,0.1,0,-5.25,439.5,0
2866,21.7,27,87,0,0,-4.25,418,0
2867,21.6,26.9,87,0,0,-4,396,0
2868,21.5,26.9,87,0,0,-4,375,0
2869,21.4,26.4,91,0,0,-4,363,0
2870,21.4,26.4,89,0,0,-4,341,0
2871,21.2,26.3,91,0,0,-4,330.5,0
2872,21.1,26.2,89,0,0,-4,330.3,0
2873,21,25.9,90,0,0,-4,330,0
2874,20.9,25.7,92,0,0,-4,327.3,0
2875,20.8,26,92,0,0,-4,319,0
2876,20.7,26,89,0,0,-4,319,0
2877,20.6,25.6,91,0,0,-4,316.3,0
2878,20.5,25.2,94,0,0,-3.75,308,0
2879,20.4,24.8,95,0,0,-3.75,308,0
2880,20.3,24.4,95,0,0,-3.75,308,0
2881,20.2,24.4,96,0,0,-3.75,440,0
2882,20.1,24.4,96,0,0,-3.75,319,0
2883,20,24.5,95,0,0,-3.75,310.8,0
2884,20,24.2,95,0,0,-3.5,302.5,0
2885,19.9,24.1,96,0,0.25,-3.25,302.5,0
2886,19.9,24.2,96,0,0.75,-3.25,294.3,0
2887,19.8,24.1,96,0,0.25,-3.25,291.5,0
2888,19.7,24,97,0,0.25,-3.5,319,0
2889,19.6,24.2,97,0,0.5,-3.5,313.5,0
2890,19.6,24.4,95,0,0.25,-3.25,310.8,0
2891,19.6,23.7,97,0,1.5,-2.25,310.8,0
2892,19.6,23.6,98,0,4.5,-2,266.8,0
2893,19.8,23.4,98,0,6.5,-1.75,269.5,0
2894,20.1,23.4,98,0,3.25,-2,269.5,0
2895,20.3,23.3,98,0,1,-2,269.5,0
2896,20.4,23.3,99,0,1.25,-1.5,269.5,0
2897,20.5,23.2,99,0,5.5,-2,346.5,0
2898,20.8,23.2,99,0,4.5,-1.75,346.5,0
2899,20.9,23.1,98,0,3.75,-1.5,346.5,0
2900,21.1,23,98,0,2.5,-2,308,0
2901,21.2,23.1,99,0,2.75,-1.75,349.3,0
2902,21.2,22.9,99,0,2.75,-2,349.5,0
2903,21.3,22.5,99,0,2.75,-2.25,349.3,0
2904,21.4,22.5,99,0,2.75,-2.75,349.3,0
2905,21.4,22.5,99,0,2.5,-1.75,308,0
2906,21.4,22.5,99,0,2.75,-2.25,310.8,0
2907,21.4,22.5,99,0,3,-2,313.5,0
2908,21.4,22.4,99,0,3.5,-2,351.8,0
2909,21.1,22.3,99,0,2.75,-1.5,390.5,0
2910,21.3,22.2,99,0,2.75,-1.5,390.5,0
2911,21.3,22.5,99,0,2.75,-0.75,357.5,0
2912,21.5,22.4,99,0,2.75,0,393.3,0
2913,21.5,22.1,99,0,3.25,0,399,0
2914,21.7,21.9,100,0,3.5,0,398.8,0
2915,21.8,22,100,0,3.5,0,407,0
2916,22,22.3,100,0.2,3,0,415.3,0
2917,22.2,22.3,100,1.3,3.25,0,426.5,0
2918,22.4,22,100,4.5,3.5,0,519.8,5.2
2919,22.6,22,100,9.1,3.5,0,588.3,11.3
2920,22.9,22.1,100,13.5,3,0,616,16.9
2921,23.3,22.4,100,20.1,3.5,0,649,23
2922,23.6,22.6,100,25.1,2.5,0,682,29.6
2923,23.9,23.1,100,33.4,0.75,0,704,37
2924,24.2,23.1,100,42.2,0.75,0,737,39.2
2925,24.5,23.5,100,56,0,0,770.3,45.5
2926,24.6,23.8,98,62.3,0,0,792,50.3
2927,24.7,24.1,98,65.2,0,0,824.8,51.7
2928,24.9,24.3,97,73.6,0,0,858,53.7
2929,25,24.6,96,80.3,0,0,880,67.9
2930,25.3,25,94,105.9,0,0,880.3,78.6
2931,25.7,25.3,92,142,0,0,880,88.6
2932,26.3,25.6,92,199.9,0,0,879.8,97.6
2933,26.4,26.2,90,225.9,0,0,880.3,99.9
2934,26.7,26.8,89,257.7,0,0,880.3,99.9
2935,27.1,26.5,89,309.6,0,0,879.8,99.9
2936,28,27.7,84,408.5,0,0,879.8,99.9
2937,28.4,28.6,81,474.8,0,0,880,99.9
2938,28.5,28.5,81,496.9,0,0,880,99.9
2939,28.6,28.4,82,488.3,0,0,880,99.9
2940,28.7,28.7,80,497.6,0,0,879.8,99.9
2941,28.8,28.5,83,500.6,0,0,880,99.9
2942,29.5,29.6,78,533.8,0,0,880,99.9
2943,30.4,30.8,74,625.1,0,0,880,99.9
2944,29.6,31,74,642.4,0,0,880,99.9
2945,29.8,31.1,74,691.7,0,0,880.3,99.9
2946,29.7,31.4,73,724.8,0,0,880.3,99.9
2947,30.3,31.9,69,783.3,0,0,880.3,99.9
2948,29.5,30.7,74,700.4,0,0,879.8,99.9
2949,29.2,30.1,76,610.1,0,0,880,99.9
2950,29.1,29.8,79,524.4,0,0,880,99.9
2951,30.6,30.1,79,591.3,0,0,880,99.9
2952,31.4,31,75,733.6,0,0,880,99.9
2953,31.6,31.4,73,824.9,0,-0.25,880,99.9
2954,31.2,31.4,74,843.4,0,-5,879.5,99.9
2955,29.1,30.2,76,621.7,0,-4.75,880,99.9
2956,30.9,32.1,69,731.2,0,-4.75,880.3,99.9
2957,30.9,31.6,71,806.3,0,-5.25,880.3,99.9
2958,31,32.3,69,860.6,0,-4.25,879.8,99.9
2959,31.3,32,69,893.1,0,-4.25,879.8,99.9
2960,31.2,32.2,68,910.9,0,-4.75,880,99.9
2961,31.3,31.2,72,917.7,0,-4.75,879.8,99.9
2962,31.4,31,74,919,0,-4.75,880.3,99.9
2963,31.4,30.8,75,912.6,0,-4.75,879.8,99.9
2964,31.4,30.9,74,906.7,0,-4.75,880,99.9
2965,31.3,31.4,72,901.2,0,-4.75,880.3,99.9
2966,31.2,31.4,71,889.2,0,-4.75,880,99.9
2967,31.3,31.4,71,876,0,-4.75,880,99.9
2968,31.1,31.3,72,856.8,0,-4.75,880.3,99.9
2969,31,31.6,70,830.5,0,-4.75,879.8,99.9
2970,31,31.7,71,806.4,0,-4.75,880,99.9
2971,30.9,31.8,71,784.3,0,-4.75,880,99.9
2972,30.9,31.7,72,763.3,0,-5,880,99.9
2973,30.8,31.3,74,741.6,0,-5,880,99.9
2974,30.7,31.5,73,719.6,0,-5,879.5,99.9
2975,30.5,31.3,73,693.5,0,-5,880,99.9
2976,30.5,31.5,74,659.2,0,-5,880.3,99.9
2977,30.8,31.3,74,627.6,0,-5.25,880,99.9
2978,30.6,31,75,594,0,-5.75,880,99.9
2979,30.5,31.1,74,566.1,0,-6,863.8,99.9
2980,30.3,30.9,73,532.8,0,-5.5,814.3,99.9
2981,30.2,30.6,76,496.3,0,-6.25,770,99.9
2982,29.8,30.5,76,459.2,0,-6.75,769.8,99.9
2983,29.4,30.3,77,421.5,0,-7,769.8,99.9
2984,29.2,30.1,79,383.6,0,-7,770,99.9
2985,28.8,29.7,79,348.8,0,-7.5,770.3,99.9
2986,28.4,29.5,80,312.7,0,-7.75,770,99.9
2987,27.9,29.2,80,269.6,0,-7.75,770.3,99.7
2988,27.5,28.9,81,234,0,-7.75,770.3,99.7
2989,27.2,28.6,84,197.8,0,-7.5,770.5,99.4
2990,26.8,28.2,85,157.1,0,-7.5,770,98
2991,26.5,27.8,87,124.6,0,-7.5,758.8,0
2992,26.2,27.6,88,101.9,0,-7.5,748,0
2993,25.6,27.3,89,74.9,0,-7,726,0
2994,25.2,27,90,52.5,0,-7,704,0
2995,24.7,26.9,90,35.2,0,-6.5,693,0
2996,24.3,26.7,91,22,0,-6.5,671,0
2997,23.9,26.6,91,13.2,0,-5.75,649.3,0
2998,23.6,26.4,92,7.9,0,-5.5,638,0
2999,23.3,26.3,92,4.7,0,-5.5,616,0
3000,23,26.3,92,2.8,0,-5.25,594.3,0
3001,22.8,26.2,92,1.7,0,-5.25,583,0
3002,22.6,26.1,92,1.1,0,-5.25,561,0
3003,22.4,26,93,0.6,0,-5,539,0
3004,22.3,25.8,94,0.4,0,-4.75,528.3,0
3005,22.1,25.8,94,0.2,0,-4.75,506,0
3006,22,25.8,94,0.2,0,-4.25,484,0
3007,21.9,25.8,94,0.1,0,-4.25,473,0
3008,21.8,25.8,94,0.1,0,-4.25,451,0
3009,21.7,25.9,93,0.1,0,-4.25,429,0
3010,21.6,25.7,93,0,0,-4.25,409,0
3011,21.4,25.6,93,0,0,-4,396,0
3012,21.3,25.5,93,0,0,-4,374,0
3013,21.2,25.4,94,0,0,-4,352,0
3014,21.1,25.4,94,0,0,-4,341,0
3015,21.1,25.5,94,0,0,-4,330,0
3016,21.1,25.5,93,0,0,-4,330,0
3017,21,25.5,93,0,0,-4,330,0
3018,20.9,25.4,93,0,0,-4,327.3,0
3019,20.8,25.4,93,0,0,-3.75,319,0
3020,20.8,25.3,93,0,0,-3.75,319,0
3021,20.7,25.3,93,0,0,-3.75,319,0
3022,20.6,25.3,94,0,0,-3.75,319,0
3023,20.6,25.2,94,0,0,-3.75,313.5,0
3024,20.5,25,94,0,0,-3.25,308,0
3025,20.4,25.2,94,0,0,-3.5,440,0
3026,20.3,25.2,95,0,0,-3.5,297,0
3027,20.3,24.9,95,0,0,-3.5,319,0
3028,20.3,24.8,96,0,0,-3.5,310.8,0
3029,20.3,24.8,97,0,0,-3.25,310.8,0
3030,20.2,24.8,97,0,0.5,-3,302.5,0
3031,20.2,24.9,97,0,-0.25,-3,302.5,0
3032,20.2,24.9,97,0,0,-3,297.3,0
3033,20.1,24.9,97,0,0.25,-3,293,0
3034,20.1,24.8,97,0,0.25,-3,288.8,0
3035,20.1,24.9,97,0,0.25,-3,283.3,0
3036,20,25,97,0,0.5,-3,280.5,0
3037,20,24.7,97,0,1,-2.75,308,0
3038,20,24.7,97,0,5.5,-2,305.3,0
3039,20.2,24.5,98,0,6.25,-1.5,266.8,0
3040,20.5,24.3,98,0,2.5,-1.5,269.5,0
3041,20.7,24.1,98,0,4.25,-2,269.5,0
3042,21,24.2,99,0,4.75,-1.5,266.8,0
3043,21.1,24,99,0,3.75,-2,266.8,0
3044,21.3,24.3,98,0,2.75,-2.25,266.8,0
3045,21.4,24.5,98,0,2.25,-1.75,272.3,0
3046,21.4,25.1,97,0,2.5,-2,275,0
3047,21.5,25.4,94,0,2.5,-2.75,275,0
3048,21.6,25.4,94,0,2.75,-2.5,275,0
3049,21.6,24.8,96,0,2.75,-2.75,275,0
3050,21.6,24.6,96,0,2.5,-3.25,275,0
3051,21.6,25.7,94,0,3,-2.25,277.8,0
3052,21.7,26.1,92,0,3.25,-2.5,283.3,0
3053,21.8,26.2,91,0,3.25,-2.25,286,0
3054,21.9,26.1,90,0,3.5,-2,286,0
3055,22,26.1,91,0,3.75,-2,291.5,0
3056,22.2,25.9,92,0,3,0,264,0
3057,22.5,25.9,92,0,3,0,390.5,0
3058,22.9,25.9,91,0,3,0,396,0
3059,23.2,25.8,92,0,3.25,0,398.8,0
3060,23.5,26,89,0.5,3.5,0,404.3,0
3061,23.7,26,90,2.2,3.5,0,418.5,0
3062,24,25.9,91,5.7,3,0,508.8,36.4
3063,24.2,25.3,93,10.6,2.75,0,583,40
3064,24.5,25,95,19.8,1.75,0,616,47.2
3065,24.7,25,95,29,0.25,0,649,49.6
3066,24.9,25.3,94,40.8,0.75,0,671,54.3
3067,25.2,26,90,63,0.75,0,704,66.6
3068,25.8,25.8,93,99.3,0,0,737,66.1
3069,26.2,25.8,93,130.2,0,0,759,98
3070,26,25.9,92,139.2,0,0,792,92.7
3071,26,25.7,93,139,0,0,824.8,96
3072,26,25.8,93,140.5,0,0,846.5,95.6
